customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
CUST18111,Female,0,No,No,21,Yes,No phone service,Fiber optic,No,No,Yes,Yes,Yes,No,One year,No,Credit card (automatic),20.46,178.93,Yes
CUST18112,Male,0,No,Yes,34,No,No,DSL,No,No internet service,No,No,No internet service,Yes,Month-to-month,Yes,Credit card (automatic),39.49,2033.72,No
CUST18113,Male,0,Yes,No,50,No,No,DSL,No,No,No internet service,No,No,No,Month-to-month,Yes,Mailed check,46.02,1563.02,Yes
CUST18114,Male,0,No,No,45,Yes,No,DSL,No,No internet service,No internet service,Yes,No,No internet service,One year,No,Bank transfer (automatic),61.23,248.84,Yes
CUST18115,Female,0,Yes,No,26,No,Yes,Fiber optic,Yes,No internet service,No internet service,No internet service,No internet service,No,One year,Yes,Mailed check,33.33,1651.6,No
CUST18116,Male,1,No,Yes,28,Yes,No phone service,Fiber optic,No internet service,Yes,Yes,No internet service,No,No internet service,One year,No,Credit card (automatic),35.62,5339.33,No
CUST18117,Female,1,No,No,63,No,Yes,Fiber optic,No internet service,No,No,No internet service,No,Yes,Two year,Yes,Credit card (automatic),20.11,3951.78,No
CUST18118,Female,0,No,No,18,No,No phone service,DSL,No,No internet service,No,Yes,No internet service,No internet service,One year,Yes,Credit card (automatic),32.9,1852.37,No
CUST18119,Female,0,Yes,Yes,41,Yes,Yes,Fiber optic,Yes,No internet service,No internet service,Yes,No internet service,Yes,Month-to-month,Yes,Mailed check,40.42,4232.68,Yes
CUST18120,Female,0,Yes,Yes,48,No,No phone service,DSL,No internet service,No internet service,No internet service,Yes,No internet service,Yes,Two year,Yes,Electronic check,42.21,3365.17,No
CUST18121,Male,0,No,Yes,22,No,No,DSL,No internet service,No,No,No internet service,Yes,No internet service,Month-to-month,No,Bank transfer (automatic),62.26,1504.09,No
CUST18122,Female,0,Yes,No,17,No,No phone service,DSL,Yes,No internet service,No internet service,No internet service,Yes,No,One year,No,Electronic check,106.93,5090.61,No
CUST18123,Male,0,No,No,14,No,No phone service,Fiber optic,No,No,No,Yes,No internet service,Yes,One year,Yes,Credit card (automatic),108.44,6743.64,No
CUST18124,Female,0,Yes,Yes,25,Yes,No phone service,Fiber optic,No,No internet service,Yes,No,No internet service,No internet service,Two year,No,Bank transfer (automatic),38.03,2064.97,No
CUST18125,Male,0,No,No,62,Yes,Yes,Fiber optic,No,Yes,No internet service,No,Yes,Yes,One year,No,Mailed check,91.84,6955.06,No
CUST18126,Male,0,Yes,No,69,No,Yes,DSL,No,No internet service,No,No,Yes,No internet service,One year,Yes,Mailed check,49.31,1462.73,No
CUST18127,Male,0,No,No,22,No,No phone service,DSL,No,No,Yes,No internet service,Yes,No internet service,Month-to-month,Yes,Electronic check,23.06,2293.25,No
CUST18128,Female,0,Yes,No,26,No,No phone service,No,Yes,No internet service,No internet service,No,Yes,No internet service,Month-to-month,Yes,Bank transfer (automatic),37.17,4964.57,Yes
CUST18129,Male,1,Yes,Yes,42,No,No,No,No,Yes,Yes,No internet service,No,Yes,Month-to-month,Yes,Credit card (automatic),57.79,2050.72,No
CUST18130,Female,0,Yes,Yes,0,Yes,No phone service,Fiber optic,No,No internet service,No internet service,No,Yes,No,Two year,Yes,Credit card (automatic),117.59,6472.35,Yes
CUST18131,Male,0,No,Yes,41,No,No phone service,Fiber optic,No internet service,No,Yes,Yes,No internet service,No internet service,One year,No,Credit card (automatic),63.21,7392.06,Yes
CUST18132,Female,0,Yes,Yes,44,Yes,No,DSL,No internet service,Yes,No,Yes,No internet service,Yes,Two year,No,Mailed check,98.25,1434.36,Yes
CUST18133,Female,1,Yes,No,68,Yes,No phone service,DSL,Yes,No internet service,No internet service,Yes,Yes,No internet service,One year,No,Mailed check,109.53,7615.88,No
CUST18134,Female,0,Yes,Yes,29,No,No,No,No,No internet service,No,No internet service,No,No,Two year,Yes,Bank transfer (automatic),33.25,4271.76,No
CUST18135,Male,0,Yes,No,47,Yes,Yes,Fiber optic,No internet service,No internet service,No,No internet service,Yes,No internet service,Two year,Yes,Electronic check,62.75,3536.27,Yes
CUST18136,Male,0,Yes,Yes,3,No,Yes,DSL,Yes,No internet service,No,No internet service,Yes,No internet service,Two year,No,Credit card (automatic),32.16,1221.87,No
CUST18137,Male,0,Yes,Yes,63,Yes,Yes,DSL,No internet service,Yes,Yes,Yes,Yes,Yes,Two year,No,Mailed check,26.05,5669.76,Yes
CUST18138,Female,0,No,Yes,61,No,Yes,DSL,Yes,No internet service,Yes,Yes,Yes,No,Month-to-month,No,Credit card (automatic),91.75,160.4,Yes
CUST18139,Male,0,No,No,41,No,Yes,Fiber optic,No,No,No,No internet service,No,No internet service,One year,No,Credit card (automatic),37.92,818.19,No
CUST18140,Male,0,Yes,No,36,Yes,No,No,No,No,No internet service,No,Yes,No internet service,Month-to-month,Yes,Credit card (automatic),60.45,92.28,No
CUST18141,Male,0,No,Yes,54,Yes,No phone service,Fiber optic,No,No,No internet service,Yes,Yes,No internet service,Two year,Yes,Electronic check,57.34,6756.91,No
CUST18142,Female,0,No,Yes,38,No,No phone service,Fiber optic,No,No internet service,Yes,No internet service,No,No internet service,One year,No,Credit card (automatic),79.75,7167.25,No
CUST18143,Female,0,Yes,Yes,62,No,No phone service,DSL,No internet service,No,Yes,No internet service,No,No,Two year,Yes,Credit card (automatic),34.75,5296.29,Yes
CUST18144,Male,0,No,No,46,No,No phone service,Fiber optic,Yes,No,Yes,Yes,No,Yes,One year,No,Electronic check,107.72,4992.47,Yes
CUST18145,Female,0,No,Yes,34,No,No phone service,DSL,No,Yes,No,No,No,Yes,One year,Yes,Bank transfer (automatic),47.42,8290.38,No
CUST18146,Male,0,No,Yes,55,No,No,Fiber optic,No internet service,No internet service,No,No internet service,No,No,One year,Yes,Electronic check,88.07,4202.52,No
CUST18147,Female,0,No,No,57,Yes,No phone service,No,Yes,Yes,No,No,No,No,One year,No,Credit card (automatic),59.0,3552.66,Yes
CUST18148,Female,1,Yes,Yes,23,Yes,No,DSL,No,No,No internet service,No,No internet service,No,Month-to-month,No,Mailed check,115.59,4530.8,No
CUST18149,Male,1,Yes,Yes,34,No,No phone service,Fiber optic,Yes,Yes,No,No internet service,No internet service,No,One year,No,Bank transfer (automatic),90.33,1671.8,Yes
CUST18150,Male,1,No,Yes,49,No,No phone service,DSL,Yes,No,No internet service,No internet service,Yes,No,Two year,Yes,Bank transfer (automatic),68.33,8152.67,No
CUST18151,Male,1,No,Yes,60,No,Yes,DSL,No internet service,No,Yes,Yes,No internet service,Yes,Two year,Yes,Mailed check,46.1,3882.83,No
CUST18152,Male,0,No,Yes,37,No,No,No,No,Yes,Yes,Yes,Yes,No internet service,Month-to-month,No,Bank transfer (automatic),35.67,1269.79,No
CUST18153,Female,0,Yes,Yes,28,No,No,No,No,No,No,Yes,No,No internet service,Two year,Yes,Credit card (automatic),48.51,3697.8,No
CUST18154,Female,0,No,No,44,Yes,Yes,DSL,No,No internet service,No internet service,Yes,Yes,No internet service,One year,Yes,Mailed check,31.53,8100.18,Yes
CUST18155,Male,0,No,Yes,41,Yes,Yes,DSL,No,No internet service,Yes,Yes,Yes,No internet service,One year,Yes,Electronic check,92.52,4802.57,Yes
CUST18156,Male,0,No,No,7,Yes,No phone service,Fiber optic,No internet service,No internet service,Yes,No,No internet service,No,Month-to-month,Yes,Credit card (automatic),60.42,6913.51,No
CUST18157,Male,0,No,No,58,Yes,No,DSL,No internet service,Yes,Yes,No,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),58.79,5295.22,Yes
CUST18158,Female,0,Yes,No,38,Yes,No phone service,DSL,No internet service,Yes,Yes,No internet service,No,No internet service,One year,Yes,Bank transfer (automatic),97.16,5001.05,Yes
CUST18159,Male,1,Yes,No,70,Yes,No phone service,DSL,No internet service,No internet service,No internet service,No,No,Yes,One year,Yes,Bank transfer (automatic),100.74,5465.23,No
CUST18160,Male,0,Yes,Yes,60,No,No phone service,DSL,Yes,Yes,Yes,No,No internet service,No,Month-to-month,Yes,Credit card (automatic),111.54,1577.65,Yes
CUST18161,Female,0,Yes,Yes,19,Yes,Yes,No,Yes,No,Yes,No internet service,Yes,Yes,Month-to-month,No,Mailed check,65.26,2277.84,No
CUST18162,Male,0,No,Yes,26,No,Yes,Fiber optic,No internet service,No internet service,Yes,Yes,No internet service,Yes,Two year,Yes,Bank transfer (automatic),33.39,5423.07,Yes
CUST18163,Male,0,No,No,63,Yes,No phone service,DSL,No,No,No internet service,No internet service,Yes,Yes,One year,Yes,Bank transfer (automatic),20.65,8028.18,No
CUST18164,Male,0,No,Yes,33,Yes,No,Fiber optic,Yes,No internet service,No internet service,No internet service,No,No internet service,Month-to-month,Yes,Credit card (automatic),71.65,4690.13,No
CUST18165,Female,0,Yes,No,7,No,No,No,No,No,No internet service,No internet service,No internet service,No,One year,No,Electronic check,89.39,3025.94,No
CUST18166,Male,0,No,No,47,No,No,No,No,Yes,No,No internet service,Yes,No,Two year,No,Mailed check,29.06,3591.67,No
CUST18167,Male,1,Yes,No,13,Yes,Yes,Fiber optic,No internet service,No,Yes,No,No,Yes,Month-to-month,No,Bank transfer (automatic),63.2,3003.71,No
CUST18168,Male,0,Yes,Yes,66,Yes,Yes,Fiber optic,No internet service,No internet service,Yes,Yes,No internet service,Yes,Two year,No,Mailed check,109.82,8533.64,No
CUST18169,Male,0,Yes,No,15,No,Yes,DSL,No,No,No internet service,Yes,No,Yes,Two year,Yes,Credit card (automatic),77.69,4122.68,No
CUST18170,Male,0,No,Yes,30,No,No phone service,No,No internet service,Yes,Yes,No internet service,No internet service,No,One year,No,Electronic check,52.73,3191.42,No
CUST18171,Female,0,No,No,5,No,No phone service,No,No internet service,No internet service,No internet service,Yes,No,No,One year,No,Bank transfer (automatic),88.39,5344.19,Yes
CUST18172,Female,0,No,Yes,59,No,No,DSL,No,No,No internet service,No internet service,No,No,Two year,No,Bank transfer (automatic),55.85,6618.54,No
CUST18173,Male,0,Yes,Yes,68,No,No,DSL,Yes,Yes,Yes,No internet service,No internet service,No internet service,Two year,Yes,Bank transfer (automatic),24.31,7981.76,No
CUST18174,Female,0,Yes,No,28,No,Yes,No,No internet service,Yes,No,No,Yes,No,One year,Yes,Electronic check,88.08,5990.17,No
CUST18175,Female,0,Yes,Yes,36,Yes,Yes,DSL,No internet service,Yes,No,Yes,Yes,No,Two year,Yes,Bank transfer (automatic),29.52,8260.29,No
CUST18176,Female,0,No,Yes,24,Yes,No,Fiber optic,No internet service,No,No,Yes,Yes,No,Month-to-month,Yes,Mailed check,83.04,3555.37,Yes
CUST18177,Male,0,No,Yes,48,No,No,Fiber optic,Yes,No,No internet service,No internet service,No internet service,Yes,Month-to-month,Yes,Credit card (automatic),53.2,743.3,Yes
CUST18178,Female,0,No,Yes,62,No,Yes,Fiber optic,Yes,No,No internet service,Yes,No,No,One year,Yes,Bank transfer (automatic),102.04,2580.96,No
CUST18179,Male,0,No,No,29,Yes,No phone service,DSL,No,No,No,No internet service,Yes,No,Month-to-month,Yes,Mailed check,33.41,772.48,Yes
CUST18180,Male,0,Yes,No,30,No,No,Fiber optic,Yes,No internet service,No,Yes,No internet service,No internet service,Two year,No,Mailed check,39.47,8300.77,No
CUST18181,Male,0,Yes,No,46,No,No,No,Yes,Yes,No internet service,No internet service,No internet service,Yes,One year,Yes,Credit card (automatic),77.37,3607.32,Yes
CUST18182,Female,1,No,Yes,21,Yes,No phone service,No,No,Yes,Yes,Yes,No,No internet service,Month-to-month,No,Bank transfer (automatic),64.17,1596.06,No
CUST18183,Male,0,Yes,Yes,3,Yes,No,DSL,Yes,No,No internet service,Yes,No,No internet service,Month-to-month,Yes,Bank transfer (automatic),55.39,8064.2,Yes
CUST18184,Male,0,No,Yes,32,No,No phone service,Fiber optic,Yes,No internet service,No internet service,Yes,No internet service,No,Month-to-month,No,Mailed check,77.85,1371.6,No
CUST18185,Female,0,Yes,Yes,40,Yes,No,DSL,No,Yes,No internet service,No internet service,Yes,No,Month-to-month,No,Bank transfer (automatic),106.2,7481.96,No
CUST18186,Male,0,Yes,No,61,No,No phone service,Fiber optic,Yes,Yes,No,No,No,No internet service,Month-to-month,Yes,Electronic check,86.15,6641.95,No
CUST18187,Female,0,Yes,Yes,47,Yes,No phone service,DSL,Yes,No,Yes,Yes,No,No,Month-to-month,Yes,Electronic check,49.21,73.41,No
CUST18188,Female,0,No,No,70,No,No phone service,DSL,No,No internet service,No,No internet service,Yes,Yes,Month-to-month,No,Mailed check,68.75,8388.54,No
CUST18189,Female,0,No,No,60,No,No phone service,No,No,No,No internet service,Yes,No,Yes,Month-to-month,No,Electronic check,73.23,2442.68,No
CUST18190,Female,0,No,Yes,39,Yes,Yes,DSL,No,No,Yes,No,No internet service,No internet service,Month-to-month,No,Credit card (automatic),106.33,8287.5,Yes
CUST18191,Male,1,No,No,24,No,No phone service,DSL,No,No internet service,No internet service,No internet service,Yes,Yes,Month-to-month,No,Credit card (automatic),34.31,193.25,No
CUST18192,Male,1,No,Yes,2,No,Yes,DSL,No internet service,Yes,No internet service,Yes,Yes,No,Two year,Yes,Mailed check,93.43,4412.22,No
CUST18193,Female,0,No,No,67,No,No,DSL,No,No,No internet service,Yes,Yes,No internet service,Month-to-month,No,Bank transfer (automatic),57.78,6993.79,No
CUST18194,Female,0,Yes,No,67,No,No,DSL,No internet service,Yes,Yes,No internet service,No internet service,No,Two year,Yes,Bank transfer (automatic),108.73,4824.8,Yes
CUST18195,Male,0,Yes,No,14,Yes,No phone service,DSL,Yes,No,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,116.67,1754.54,Yes
CUST18196,Female,0,Yes,Yes,22,No,No,Fiber optic,No internet service,No internet service,No,Yes,No,Yes,One year,Yes,Credit card (automatic),100.42,6457.33,Yes
CUST18197,Female,0,No,Yes,14,No,No phone service,Fiber optic,No internet service,No,Yes,Yes,No,No internet service,One year,No,Bank transfer (automatic),65.39,3110.87,Yes
CUST18198,Female,0,Yes,No,44,No,Yes,DSL,Yes,Yes,No,No internet service,No internet service,No internet service,One year,No,Credit card (automatic),90.3,7043.11,No
CUST18199,Female,0,No,No,4,No,No,No,Yes,No internet service,No internet service,No internet service,No,No internet service,One year,Yes,Bank transfer (automatic),69.23,3799.89,Yes
CUST18200,Male,0,Yes,No,45,No,No phone service,DSL,No internet service,No internet service,Yes,Yes,No internet service,Yes,Month-to-month,No,Electronic check,67.08,8481.04,No
CUST18201,Female,0,No,No,36,Yes,No phone service,Fiber optic,No,No internet service,No,Yes,Yes,No,Two year,No,Electronic check,99.73,160.16,No
CUST18202,Female,1,No,Yes,26,Yes,No,No,No,No internet service,No internet service,No internet service,No,No internet service,Two year,No,Mailed check,61.3,7058.91,Yes
CUST18203,Male,0,Yes,No,40,Yes,No,Fiber optic,Yes,Yes,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),76.5,526.0,No
CUST18204,Male,0,No,No,58,No,Yes,Fiber optic,Yes,No internet service,No,Yes,No internet service,No,Month-to-month,Yes,Bank transfer (automatic),40.31,6108.43,No
CUST18205,Male,0,Yes,Yes,64,Yes,No,No,No internet service,No,No,No internet service,Yes,No,Two year,No,Bank transfer (automatic),42.06,638.09,No
CUST18206,Male,0,Yes,Yes,31,No,No,DSL,No,Yes,No internet service,Yes,No,No,Month-to-month,No,Mailed check,22.75,2439.22,Yes
CUST18207,Female,0,No,No,32,Yes,No,Fiber optic,No,No internet service,No,No internet service,No,No,Two year,No,Electronic check,31.77,92.05,No
CUST18208,Male,0,Yes,No,17,No,No phone service,Fiber optic,No internet service,Yes,No,No,No internet service,No,Two year,No,Electronic check,55.21,4999.9,No
CUST18209,Male,0,No,Yes,18,No,No phone service,DSL,No internet service,Yes,Yes,No,Yes,No internet service,Two year,No,Electronic check,78.91,3003.68,No
CUST18210,Male,0,No,Yes,40,No,No phone service,No,Yes,Yes,No internet service,No,No internet service,No internet service,Two year,No,Electronic check,71.46,6127.04,No
CUST18211,Male,1,No,No,28,No,Yes,DSL,No internet service,No,No,No,No internet service,No internet service,Two year,No,Electronic check,117.98,1863.28,No
CUST18212,Female,0,Yes,Yes,28,No,No phone service,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Month-to-month,Yes,Credit card (automatic),97.03,5863.06,No
CUST18213,Female,0,Yes,Yes,0,Yes,No,DSL,No,Yes,Yes,No internet service,No,Yes,Month-to-month,No,Electronic check,97.64,3125.43,No
CUST18214,Male,0,Yes,No,65,Yes,No,No,Yes,No internet service,No internet service,No,No internet service,No,Month-to-month,Yes,Mailed check,21.07,6951.3,No
CUST18215,Female,0,Yes,No,68,Yes,Yes,No,No internet service,No,No internet service,No,No internet service,Yes,One year,No,Electronic check,75.91,881.58,No
CUST18216,Male,0,Yes,Yes,0,Yes,Yes,No,Yes,No,No,No internet service,Yes,No,Two year,No,Electronic check,64.66,5272.62,No
CUST18217,Female,0,Yes,Yes,28,No,Yes,No,Yes,Yes,Yes,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),110.51,4508.53,No
CUST18218,Female,1,No,No,54,Yes,Yes,No,No,Yes,Yes,Yes,Yes,No internet service,One year,No,Credit card (automatic),93.27,3247.92,No
CUST18219,Male,0,Yes,No,38,Yes,No phone service,Fiber optic,No internet service,No internet service,No internet service,No,No,Yes,Month-to-month,Yes,Credit card (automatic),90.0,5244.23,No
CUST18220,Male,0,Yes,No,28,Yes,Yes,DSL,Yes,No internet service,No,No internet service,No,Yes,Two year,Yes,Mailed check,110.93,1627.59,No
CUST18221,Female,0,No,Yes,3,No,No,No,Yes,Yes,No internet service,No,Yes,No,Two year,Yes,Bank transfer (automatic),65.26,1648.29,No
CUST18222,Female,0,No,No,50,No,Yes,Fiber optic,No internet service,Yes,No internet service,Yes,No,Yes,Month-to-month,Yes,Bank transfer (automatic),93.67,3263.91,Yes
CUST18223,Male,1,No,Yes,71,No,No,Fiber optic,No internet service,No,No,No,No,Yes,Two year,Yes,Bank transfer (automatic),93.05,265.83,No
CUST18224,Female,0,No,Yes,40,No,No phone service,Fiber optic,No internet service,No,No internet service,No internet service,Yes,No internet service,One year,No,Electronic check,97.87,8388.01,No
CUST18225,Female,0,No,Yes,13,Yes,No phone service,Fiber optic,No,Yes,Yes,No,No internet service,No internet service,Month-to-month,Yes,Mailed check,65.12,1702.98,No
CUST18226,Female,0,Yes,No,11,No,Yes,No,No internet service,Yes,Yes,No,Yes,No,One year,Yes,Mailed check,100.33,336.5,No
CUST18227,Male,0,Yes,Yes,46,Yes,No,No,No internet service,No internet service,No internet service,Yes,No internet service,No,Month-to-month,Yes,Credit card (automatic),72.85,615.4,Yes
CUST18228,Male,0,Yes,Yes,60,No,Yes,Fiber optic,No,No internet service,Yes,No internet service,No,Yes,Month-to-month,No,Credit card (automatic),27.71,7488.67,No
CUST18229,Female,0,No,No,47,Yes,No phone service,No,Yes,No,Yes,No internet service,Yes,No,Two year,No,Credit card (automatic),51.49,8396.06,Yes
